University Of Maryland College Park,PhD,3.62,169,Rejected
University Of Maryland College Park,PhD,3.62,169,Rejected
"University Of California, Irvine",Masters,3.87,168,Accepted
Toyota Technological Institute At Chicago,PhD,3.20,,Rejected
Penn State (Pennsylvania State University),Masters,3.54,168,Accepted
Rice University,Masters,3.65,168,Accepted
Penn State University,Masters,3.20,169,Accepted
University Of Alberta (U Of A),Masters,3.91,166,Accepted
University Of Rochester,Masters,3.40,168,Accepted
San Jose State University (SJSU),Masters,3.75,162,Accepted
Johns Hopkins University,Masters,,165,Accepted
"University Of Illinois, Chicago (UIC)",Masters,3.51,162,Accepted
Mila ( Montreal Institute Of Learning Algorithm),Masters,3.86,,Rejected
Columbia University,Masters,3.70,,Accepted
Johns Hopkins University,Masters,3.66,168,Accepted
SUNY University At Buffalo,Masters,4.00,161,Accepted
University Of British Columbia,Masters,4.00,168,Accepted
Texas A&amp;M University - College Station (TAMU),Masters,3.60,170,Accepted
University Of Edinburgh,PhD,3.63,170,Rejected
University Of Waterloo,PhD,3.86,168,Accepted
"University Of California, Davis",PhD,3.90,,Accepted
"University Of California, Santa Cruz",PhD,3.50,166,Rejected
"University Of California, Berkeley",PhD,3.50,166,Rejected
University Of Washington,PhD,3.50,166,Rejected
"University Of Illinois, Chicago (UIC)",Masters,,168,Accepted
UC San Diego (UCSD),Masters,,154,Rejected
"University Of Illinois, Chicago (UIC)",Masters,3.64,164,Accepted
National University Of Singapore,PhD,4.00,168,Interview
Columbia University,Masters,3.96,170,Accepted
Columbia University,Masters,3.70,169,Accepted
Carnegie Mellon University,Masters,,170,Rejected
Columbia University,Masters,,168,Accepted
Columbia University,Masters,,170,Accepted
Columbia University,Masters,3.86,170,Accepted
Columbia University,Masters,3.99,170,Accepted
Purdue University - West Lafayette,PhD,2.98,160,Accepted
University Of Virginia,Masters,,170,Accepted
Stanford ICME,Masters,,169,Rejected
UMass-Amherst,PhD,3.77,170,Accepted
Columbia University,Masters,3.92,,Interview
Stony Brook University (SUNY),Masters,3.30,167,Accepted
Stony Brook University,Masters,,168,Accepted
"University Of Massachusetts, Amherst",Masters,,168,Accepted
University Of British Columbia,PhD,3.67,,Interview
Worcester Polytechnic Institute,PhD,3.60,163,Accepted
SUNY Stony Brook,Masters,,163,Accepted
University Of Florida,Masters,,163,Accepted
University Of Southern California,Masters,,163,Accepted
Arizona State University,Masters,3.40,166,Accepted
Arizona State University,PhD,3.97,170,Accepted
Iowa State University,PhD,3.76,170,Rejected
University Of Texas At Austin,PhD,3.52,168,Rejected
University Of Texas At San Antonio,PhD,3.52,168,Accepted
Iowa State University,PhD,3.52,168,Accepted
UC Santa Barbara (UCSB),Masters,,169,Accepted
Columbia University,Masters,3.74,,Accepted
"University Of Massachusetts, Amherst",Masters,3.40,170,Accepted
University Of Utah,Masters,3.10,166,Rejected
"University Of Massachusetts, Amherst",Masters,3.97,170,Accepted
Brandeis University,Masters,3.90,169,Accepted
Virginia Tech,PhD,3.52,165,Accepted
Stanford University,PhD,4.00,165,Rejected
Stanford University,PhD,4.00,165,Rejected
University Of Iowa (IWW),PhD,3.99,160,Rejected
University Of Texas At San Antonio,PhD,3.13,167,Accepted
University Of Maryland College Park,PhD,3.93,170,Wait listed
Arizona State University,PhD,3.56,165,Accepted
University Of Southern California,Masters,3.54,168,Accepted
University Of Southern California,Masters,,168,Accepted
ETH Zurich,Masters,3.96,,Rejected
Maryland Max Planck Program,PhD,3.85,,Rejected
University Of Twente,Masters,3.51,,Accepted
National University Of Singapore,PhD,3.63,170,Interview
Northwestern University,PhD,3.30,170,Accepted
UC San Diego (UCSD),Masters,4.00,,Accepted
"University Of California, San Diego",Masters,4.00,167,Accepted
University Of Ottawa,Masters,3.60,162,Accepted
ETH Zurich,Masters,3.96,,Rejected
"University Of Massachusetts, Amherst",Masters,3.80,166,Rejected
"University Of Massachusetts, Amherst",Masters,3.80,166,Rejected
Stony Brook University,Masters,,168,Accepted
"University Of California, Irvine",Masters,3.56,170,Accepted
SUNY Stony Brook,Masters,3.63,168,Accepted
Stony Brook University,Masters,3.56,170,Accepted
Arizona State University,Masters,3.56,170,Accepted
SUNY Stony Brookook University,Masters,3.42,167,Rejected
New York University ( NYU),Masters,3.56,153,Accepted
University Of Chicago,Masters,3.48,165,Accepted
"University Of California, Davis",PhD,3.90,159,Interview
Eindhoven University Of Technology,Masters,3.51,,Accepted
University Of Pennsylvania,PhD,3.47,169,Rejected
University Of Washington,PhD,3.70,166,Rejected
ETH Zurich,Masters,3.47,169,Rejected
Harvard University,PhD,3.70,166,Rejected
University Of Pennsylvania,PhD,3.70,166,Rejected
University Of Oxford,PhD,3.20,,Wait listed
University Of Illinois Urbana Champaign (UIUC),PhD,3.50,168,Accepted
"University Of California, Irvine",Masters,3.40,166,Accepted
UNiversity Of Illinois Urbana Champaign (UIUC),PhD,3.55,,Accepted
ETH Zurich,PhD,3.98,170,Accepted
City University Of New York (CUNY),PhD,3.95,168,Accepted
ETH Zurich,PhD,3.92,167,Accepted
ETH Zurich,Masters,3.70,,Rejected
ETH Zurich,Masters,3.70,161,Rejected
ETH Zurich,Masters,3.99,,Rejected
ETH Zurich,Masters,,170,Rejected
Carleton University,Masters,2.44,165,Rejected
SUNY Stony Brook,Masters,,168,Accepted
Georgia State University,PhD,4.00,163,Accepted
University Of Chicago,Masters,3.55,168,Accepted
SUNY Stony Brook,Masters,3.55,168,Accepted
SUNY Stony Brook,Masters,3.65,168,Accepted
McGill University,PhD,3.60,163,Accepted
State University New York (SUNY) Stony Brook,Masters,3.46,166,Accepted
"University Of California, Berkeley",Masters,3.60,152,Rejected
Stony Brook University,Masters,3.60,170,Accepted
SUNY Stony Brook,Masters,,166,Accepted
University Of Utah,PhD,3.99,160,Rejected
Georgia Institute Of Technology,PhD,3.80,,Wait listed
Stanford University,PhD,4.00,165,Rejected
Stevens Institute Of Technology,PhD,3.88,168,Accepted
Princeton University,PhD,3.88,168,Rejected
"Indiana University, Bloomington",PhD,3.88,168,Accepted
Purdue University - West Lafayette,PhD,4.00,150,Accepted
UC San Diego,Masters,3.73,166,Accepted
"University Of California, San Diego",Masters,3.87,167,Accepted
Columbia University,Masters,,170,Accepted
"University Of California, Santa Cruz",PhD,3.60,167,Rejected
UVA,Masters,3.86,170,Accepted
"University Of California, Santa Cruz (UCSC)",PhD,3.50,155,Rejected
University Of Pennsylvania,PhD,4.00,165,Rejected
"University Of Massachusetts, Amherst",Masters,3.19,165,Accepted
University Of Utah,Masters,3.76,169,Accepted
"University Of California, Berkeley",Masters,3.96,,Rejected
University Of Pennsylvania,PhD,3.74,,Rejected
Columbia University,Masters,4.00,170,Accepted
University Of Virginia,PhD,3.43,,Rejected
"University Of California, Irvine",Masters,3.40,169,Accepted
Georgetown University,PhD,3.89,168,Accepted
University Of Utah,Masters,3.32,160,Rejected
University Of Wisconsin-Madison,Masters,3.60,169,Rejected
Carnegie Mellon University,Masters,3.62,169,Rejected
Harvard University,Masters,3.62,169,Rejected
Carnegie Mellon University (CMU) - Robotics Institute,Masters,3.56,153,Rejected
University Of Utah,PhD,3.85,163,Rejected
University Of Utah,Masters,3.50,168,Accepted
NUS,PhD,,170,Interview
University Of Oulu,Masters,3.20,,Accepted
University Of Utah,Masters,3.40,168,Rejected
University Of Utah,PhD,3.53,160,Rejected
Johns Hopkins University,PhD,3.89,168,Accepted
ETH Zurich,Masters,3.89,170,Accepted
University Of Ottawa,Masters,3.32,164,Rejected
ETH,Masters,3.70,165,Rejected
Virginia Tech,PhD,3.92,,Accepted
Carnegie Mellon University,Masters,3.73,170,Rejected
Carnegie Mellon University (CMU) - Robotics Institute,Masters,,170,Rejected
Carnegie Mellon University,Masters,3.50,170,Rejected
Carnegie Mellon University,Masters,,169,Rejected
Virginia Tech,Masters,3.30,167,Accepted
University Of Virginia,Masters,3.20,159,Accepted
Carnegie Mellon University,Masters,3.80,166,Rejected
Carnegie Mellon University,Masters,3.40,168,Rejected
Carnegie Mellon University,Masters,,169,Rejected
Carnegie Mellon University,Masters,3.54,168,Rejected
Carnegie Mellon University,Masters,3.84,170,Rejected
Carnegie Mellon University,Masters,3.80,170,Rejected
Carnegie Mellon University,Masters,,170,Rejected
Michigan Technological University,PhD,3.53,160,Accepted
University Of Southern California (USC),Masters,3.10,167,Accepted
Texas A &amp; M University (TAMU),PhD,3.62,170,Rejected
North Carolina State University,Masters,,164,Rejected
Carnegie Mellon University,PhD,3.90,158,Rejected
University Of Texas At Austin,PhD,3.90,158,Rejected
University Of Chicago,Masters,3.03,162,Rejected
"University Of California, Berkeley",PhD,3.55,170,Rejected
Arizona State University,PhD,3.00,168,Accepted
UC San Diego (UCSD),PhD,3.80,170,Accepted
"University Of California, Berkeley",Masters,3.70,169,Rejected
"University Of California, Berkeley",PhD,,170,Rejected
"University Of California, Santa Cruz",PhD,3.52,165,Accepted
"University Of California, Berkeley",Masters,3.63,170,Rejected
"University Of California, Berkeley",PhD,,163,Rejected
"University Of California, Los Angeles",Masters,,169,Rejected
"University Of California, Berkeley",Masters,3.76,169,Rejected
"University Of California, Berkeley",Masters,3.73,170,Rejected
"University Of California, Berkeley",PhD,3.84,170,Rejected
"University Of California, Berkeley",PhD,,164,Rejected
"University Of California, Berkeley",PhD,3.80,166,Rejected
Purdue University,PhD,3.90,169,Accepted
"University Of Massachusetts, Amherst",Masters,,170,Rejected
Stony Brook University (SUNY),PhD,,170,Rejected
SUNY Stony Brook,Masters,3.03,164,Rejected
University Of Texas At Dallas,Masters,3.63,168,Accepted
University Of Chicago,Masters,3.64,169,Accepted
University Of Michigan,PhD,3.90,168,Accepted
University Of Southern California,Masters,3.60,168,Accepted
University Of Southern California,Masters,,162,Accepted
Texas State University,PhD,3.79,166,Accepted
Johns Hopkins University,PhD,3.31,168,Interview
Carnegie Mellon University,PhD,3.95,169,Rejected
UC Santa Barbara (UCSB),PhD,3.94,166,Accepted
Yale Graduate School Of Arts And Sciences,Masters,3.51,170,Rejected
University Of Chicago,Masters,3.67,154,Accepted
Simon Fraser University (SFU),PhD,3.66,165,Accepted
University Of Texas At Austin,PhD,3.63,170,Rejected
University Of Chicago,Masters,3.90,166,Wait listed
University Of Chicago,Masters,3.80,167,Accepted
University Of Chicago,Masters,2.90,153,Rejected
University Of Chicago,Masters,3.90,169,Accepted
Brown University,PhD,3.46,152,Rejected
University Of Chicago,Masters,,170,Accepted
Brown University,Masters,3.71,168,Rejected
North Carolina State University,Masters,3.50,,Accepted
Washington University In St. Louis (WashU/WUSTL),PhD,3.74,170,Rejected
Princeton University,Masters,3.74,170,Rejected
Yale University,Masters,3.74,170,Rejected
UC San Diego (UCSD),PhD,3.41,167,Accepted
University Of Texas At Austin,PhD,3.98,162,Rejected
Yale Graduate School Of Arts And Sciences,Masters,3.98,169,Rejected
City University Of New York (CUNY) - Graduate Center,PhD,3.62,154,Accepted
Carnegie Mellon University,PhD,4.00,161,Rejected
Brown University,PhD,4.00,161,Rejected
Brown University,PhD,3.81,163,Rejected
Carnegie Mellon University,PhD,3.81,163,Rejected
Brown University,PhD,,161,Rejected
Carnegie Mellon University,PhD,3.98,162,Rejected
Yale Graduate School Of Arts And Sciences,Masters,3.57,170,Rejected
Boston University,Masters,3.98,163,Rejected
Yale University,Masters,3.88,168,Accepted
Kansas State University,PhD,3.21,164,Accepted
NCSU (North Carolina State University),Masters,3.03,164,Rejected
North Carolina State University,Masters,3.80,169,Rejected
Dartmouth College,PhD,3.40,,Wait listed
Massachusetts Institute Of Technology (MIT),PhD,3.40,,Rejected
Purdue University - West Lafayette,PhD,3.91,,Accepted
NCSU (North Carolina State University),Masters,3.44,168,Rejected
Florida State University (FSU),PhD,,161,Accepted
University Of Colorado Boulder (CU Boulder),Masters,3.67,170,Accepted
University Of North Carolina Chapel Hill (UNC),PhD,3.27,168,Accepted
Michigan State University,PhD,3.81,163,Accepted
University Of Southern California,Masters,3.54,160,Accepted
Princeton University,Masters,3.65,160,Accepted
"University Of California, Irvine",Masters,3.75,163,Accepted
University Of Southern California,Masters,3.64,169,Accepted
UMass-Amherst,Masters,3.93,170,Accepted
ETH Zurich,Masters,,170,Accepted
Carnegie Mellon University,Masters,3.56,152,Rejected
University At Buffalo,Masters,3.40,167,Accepted
University Of Florida,Masters,3.52,164,Accepted
Ryerson University,Masters,3.96,,Rejected
University Of Waterloo,PhD,3.60,152,Accepted
University Of British Columbia,Masters,,170,Accepted
University Of Florida,Masters,3.03,164,Accepted
Notre Dame University,PhD,3.40,154,Accepted
University Of Alberta,Masters,3.40,161,Accepted
"University Of California, Davis",Masters,3.45,157,Accepted
University Of Illinois Urbana Champaign (UIUC),PhD,3.96,169,Accepted
Purdue University - West Lafayette,Masters,,165,Accepted
University Of Florida,Masters,,167,Accepted
"University Of California, Irvine",Masters,3.47,166,Accepted
NCSU (North Carolina State University),Masters,,169,Accepted
University Of Florida,Masters,3.63,161,Accepted
University Of Florida,Masters,,168,Accepted
Massachusetts Institute Of Technology (MIT),PhD,3.28,,Rejected
NC State University (NCSU),Masters,,165,Accepted
North Carolina State University,Masters,,168,Accepted
University Of Colorado Boulder,PhD,3.72,,Accepted
NCSU (North Carolina State University),Masters,,166,Accepted
Arizona State University,Masters,3.40,164,Accepted
University Of Stuttgart,Masters,3.20,,Rejected
"University Of California, Davis",Masters,3.75,162,Accepted
Dartmouth College,PhD,3.72,170,Accepted
Dartmouth College,PhD,,169,Accepted
University Of Virginia,PhD,3.60,162,Rejected
Massachusetts Institute Of Technology (MIT),PhD,,169,Rejected
New York University,Masters,3.72,164,Accepted
Simon Fraser University (SFU),Masters,3.70,,Accepted
"University Of Colorado, Boulder",PhD,3.60,160,Accepted
Texas A &amp; M University (TAMU),Masters,3.71,169,Accepted
North Carolina State University (NCSU),Masters,3.78,170,Accepted
North Carolina State University (NCSU),Masters,3.70,170,Accepted
Carnegie Mellon University,Masters,,167,Accepted
University Of Virginia,PhD,3.45,167,Rejected
University Of Virginia,PhD,3.80,166,Rejected
University Of Colorado Boulder,PhD,3.90,167,Accepted
Massachusetts Institute Of Technology (MIT),PhD,4.00,161,Rejected
Rensselaer Polytechnic Institute,PhD,3.98,162,Accepted
Massachusetts Institute Of Technology (MIT),PhD,3.87,,Rejected
"University Of Colorado, Boulder",PhD,3.25,156,Accepted
Massachusetts Institute Of Technology (MIT),PhD,3.55,167,Rejected
Massachusetts Institute Of Technology (MIT),PhD,3.80,168,Rejected
University Of Montreal (MILA),Masters,3.81,170,Interview
Massachusetts Institute Of Technology (MIT),PhD,3.81,170,Rejected
Massachusetts Institute Of Technology (MIT),PhD,3.93,170,Rejected
Massachusetts Institute Of Technology (MIT),PhD,3.79,170,Rejected
"University Of Illinois, Chicago (UIC)",PhD,3.67,159,Accepted
Dartmouth College,PhD,,167,Accepted
Carnegie Mellon University,Masters,3.88,162,Accepted
Arizona State University,Masters,,166,Accepted
Worcester Polytechnic Institute,PhD,3.87,145,Accepted
Carnegie Mellon University,Masters,,170,Accepted
Vanderbilt University,Masters,3.30,163,Accepted
Texas A&amp;M University,Masters,3.86,165,Accepted
NCSU (North Carolina State University),Masters,,170,Accepted
NCSU (North Carolina State University),Masters,,168,Accepted
University Of British Columbia,Masters,3.92,,Accepted
UC San Diego (UCSD),Masters,3.60,170,Accepted
Carnegie Mellon University,Masters,4.00,170,Accepted
Dartmouth College,PhD,,164,Rejected
Saarland Graduate School,PhD,3.70,,Accepted
Arizona State University,Masters,3.60,165,Accepted
University Of Delaware,PhD,3.45,156,Accepted
UC San Diego (UCSD),PhD,3.93,167,Accepted
New York University,PhD,3.93,167,Accepted
Columbia University,PhD,3.93,167,Accepted
University Of Southern California,PhD,3.93,,Accepted
University Of Waterloo,PhD,3.86,168,Accepted
Princeton University,PhD,3.71,164,Rejected
University Of Central Florida (UCF),PhD,3.71,164,Accepted
University Of Southern California,Masters,3.71,167,Accepted
UC San Diego (UCSD),PhD,3.75,169,Interview
Northeastern University,Masters,2.70,161,Accepted
University Of Texas At Dallas,Masters,3.40,161,Accepted
NCSU (North Carolina State University),Masters,3.50,169,Accepted
National University Of Singapore (NUS),PhD,3.63,,Interview
UC San Diego,Masters,3.00,168,Accepted
Texas A &amp; M University (TAMU),PhD,3.50,167,Accepted
Colorado State University - Fort Collins,PhD,3.91,166,Interview
Harvard Graduate School Of Arts And Sciences,PhD,4.00,,Rejected
Harvard Graduate School Of Arts And Sciences,PhD,,164,Rejected
Virginia Tech,PhD,,163,Rejected
Stony Brook University,PhD,3.76,,Accepted
University Of Alberta (U Of A),Masters,3.80,161,Accepted
Harvard Graduate School Of Arts And Sciences,PhD,3.60,170,Rejected
Harvard University,PhD,3.63,170,Rejected
University Of Notre Dame,PhD,3.68,160,Accepted
University Of Notre Dame,PhD,3.69,163,Accepted
Harvard University,PhD,,170,Rejected
Harvard University,PhD,3.90,169,Rejected
Harvard University,PhD,3.70,168,Rejected
University Of Southern California,Masters,3.73,170,Accepted
University Of Waterloo,PhD,3.86,168,Interview
Illinois Institute Of Technology,Masters,,170,Accepted
Simon Fraser University (SFU),Masters,3.70,168,Accepted
"University Of Maryland, College Park (UMD)",PhD,3.87,167,Accepted
University Of Alberta,Masters,3.80,,Accepted
University Of Southern California,Masters,3.55,168,Accepted
Simon Fraser University (SFU),Masters,3.70,168,Accepted
University Of Southern California,Masters,3.58,157,Accepted
"University Of California, San Diego",Masters,3.80,170,Accepted
Virginia Tech,Masters,,168,Accepted
University Of Houston,PhD,3.52,162,Accepted
University Of Florida,Masters,3.90,167,Accepted
Dartmouth College,Masters,3.88,168,Accepted
"University Of California, Irvine",Masters,3.84,170,Accepted
University Of Southern California,Masters,3.80,170,Accepted
University Of Southern California,Masters,3.55,168,Accepted
Northwestern University,PhD,3.93,,Accepted
Guangzhou University,Masters,3.20,159,Accepted
Simon Fraser University (SFU),Masters,3.64,,Accepted
Montreal Institute For Learning Algorithms (MILA),PhD,4.00,,Interview
SUNY Stony Brook,PhD,3.76,152,Accepted
Illinois Institute Of Technology,PhD,3.60,169,Accepted
SUNY University At Buffalo,Masters,3.70,160,Accepted
Columbia University,Masters,3.84,170,Interview
"University Of California, San Diego",Masters,3.84,170,Accepted
MILA,Masters,,162,Rejected
Virginia Tech,Masters,3.40,164,Accepted
Simon Fraser University (SFU),Masters,3.64,,Accepted
Montreal Institute For Learning Algorithms (MILA),PhD,3.90,170,Rejected
SUNY Stony Brook,PhD,3.69,170,Accepted
George Washington University (GWU),Masters,3.50,143,Accepted
George Washington University (GWU),Masters,3.50,147,Accepted
UC San Diego (UCSD),PhD,3.85,163,Accepted
Montreal Institute For Learning Algorithms,Masters,3.90,169,Rejected
"University Of California, San Diego",Masters,3.63,168,Accepted
University Of Southern California,PhD,3.95,165,Accepted
"University Of Illinois, Chicago (UIC)",PhD,2.60,153,Accepted
University Of Virginia,Masters,3.86,165,Accepted
Northwestern University,PhD,3.88,170,Accepted
"School Of Computing, National University Of Singapore (NUS)",PhD,3.86,,Accepted
Yale University,PhD,,168,Accepted
"TU Delft, Netherlands",Masters,,160,Accepted
Dartmouth College,Masters,,163,Wait listed
University Of Delaware (UDel),Masters,3.60,167,Accepted
Emory University,PhD,3.40,164,Accepted
Illinois Institute Of Technology,PhD,3.08,170,Accepted
"University Of Nevada, Reno",PhD,3.45,167,Accepted
"University Of Californa, Los Angeles (UCLA)",PhD,3.63,,Accepted
Yale Graduate School Of Arts And Sciences,PhD,,170,Rejected
Dartmouth College,Masters,2.70,153,Rejected
Yale University,PhD,3.79,170,Rejected
Yale University,PhD,3.70,168,Rejected
Arizona State University,Masters,3.70,166,Accepted
Carnegie Mellon University,Masters,,166,Rejected
Carnegie Mellon University,Masters,,166,Accepted
Dartmouth College,PhD,3.99,169,Accepted
Stanford University,PhD,3.91,170,Rejected
University Of Maryland,PhD,3.90,,Accepted
"University Of Maryland, College Park (UMD)",PhD,4.00,169,Accepted
"University Of Maryland, College Park (UMD)",PhD,,161,Accepted
Massachusetts Institute Of Technology (MIT),PhD,4.00,170,Rejected
University Of Waterloo,PhD,3.86,168,Interview
NYU Tandon,Masters,3.63,161,Accepted
George Mason University (GMU),PhD,3.76,161,Accepted
National University Of Singapore,PhD,3.72,,Interview
University Of Washington,PhD,3.98,163,Rejected
University Of Delaware,PhD,3.30,168,Accepted
"University Of Massachusetts, Amherst",PhD,3.68,167,Accepted
Carnegie Mellon University,Masters,3.80,164,Rejected
University Of Southern California,Masters,3.80,164,Accepted
University Of Texas At Dallas,Masters,3.52,167,Accepted
University Of Wisconsin-Madison,PhD,4.00,,Rejected
Carnegie Mellon University,Masters,,164,Rejected
IST Austria,PhD,3.80,166,Rejected
Western Washington (WWU),Masters,,161,Accepted
Carnegie Mellon University,Masters,,169,Accepted
University Of Delaware (UDel),PhD,3.60,162,Rejected
"University Of California, Los Angeles",Masters,,170,Accepted
Virginia Tech,Masters,3.80,169,Accepted
Carnegie Mellon University,Masters,3.56,153,Rejected
University Of Virginia,Masters,,153,Rejected
Carnegie Mellon University,Masters,3.60,156,Rejected
University Of Maryland College Park,PhD,3.60,162,Accepted
"University Of Illinois, Chicago (UIC)",PhD,3.00,151,Accepted
Carnegie Mellon University,Masters,3.80,170,Accepted
University Of Edinburgh,PhD,3.40,,Accepted
University Of Houston,PhD,3.76,167,Accepted
University Of Oxford,PhD,3.90,,Interview
University Of Wisconsin-Madison,Masters,3.20,159,Rejected
Carnegie Mellon University,Masters,3.88,170,Accepted
Carnegie Mellon University,Masters,3.88,170,Accepted
University Of Illinois,Masters,3.88,170,Accepted
Carnegie Mellon University (CMU),Masters,,170,Accepted
Virginia Tech,PhD,3.76,165,Accepted
Virginia Tech,PhD,3.80,166,Accepted
Tufts University,PhD,3.69,163,Rejected
University Of Oxford,PhD,3.63,164,Rejected
Carnegie Mellon University,Masters,3.80,170,Accepted
Rice University,Masters,,152,Accepted
University Of Southern California,Masters,4.00,170,Accepted
University Of Maryland College Park,PhD,,170,Accepted
University Of Maryland - College Park,PhD,3.40,167,Accepted
"University Of Massachusetts, Amherst",PhD,3.88,170,Accepted
Carnegie Mellon University,Masters,3.60,168,Accepted
Carnegie Mellon University,Masters,4.00,170,Accepted
Carnegie Mellon University,Masters,,170,Accepted
"Ryerson University, Canada",Masters,3.00,,Rejected
University Of Maryland College Park,PhD,3.41,167,Accepted
University Of Cambridge,PhD,3.62,,Accepted
University Of Maryland - College Park,PhD,,170,Accepted
University Of Central Florida (UCF),PhD,,160,Accepted
SUNY Buffalo,PhD,3.36,159,Accepted
"University Of California, Irvine",PhD,3.90,170,Accepted
University Of Texas At Dallas,Masters,3.28,154,Accepted
University Of Central Florida (UCF),PhD,3.40,167,Accepted
"University Of Illinois,Urbana Champaign(UIUC)",Masters,3.73,161,Accepted
University Of Alberta,Masters,3.70,,Accepted
Virginia Tech,Masters,3.89,169,Accepted
University Of British Columbia,Masters,3.91,170,Accepted
Johns Hopkins University,PhD,3.41,167,Interview
University Of British Columbia,Masters,3.95,,Accepted
Purdue University - West Lafayette,PhD,3.95,165,Accepted
University Of Pennsylvania,PhD,,154,Accepted
University Of Wisconsin - Madison,Masters,3.99,170,Rejected
Virginia Tech,Masters,3.65,170,Accepted
Emory University,PhD,3.40,164,Interview
University Of Vermont,PhD,,170,Rejected
"University Of Californa, Los Angeles (UCLA)",Masters,3.29,170,Accepted
University Of Pennsylvania,PhD,3.98,170,Accepted
University Of Wisconsin - Madison,Masters,,167,Rejected
Carnegie Mellon University,PhD,3.55,167,Rejected
"University Of Californa, Los Angeles (UCLA)",Masters,4.00,170,Accepted
Virginia Tech,Masters,3.68,168,Accepted
Carnegie Mellon University,PhD,3.94,170,Rejected
University Of Wisconsin-Madison,Masters,,169,Rejected
Cornell Tech,Masters,3.80,170,Wait listed
University Of Wisconsin-Madison,Masters,,169,Rejected
Carnegie Mellon University (CMU) - Robotics Institute,Masters,3.76,169,Rejected
Carnegie Mellon University,PhD,,164,Rejected
University Of Wisconsin-Madison,Masters,3.86,170,Rejected
Carnegie Mellon University (Robotics Institute),PhD,,167,Rejected
Carnegie Mellon University,PhD,3.90,170,Rejected
Columbia University,Masters,3.50,,Interview
University Of Central Florida (UCF),PhD,3.18,162,Accepted
University Of Texas At Arlington,Masters,3.50,170,Accepted
University Of Wisconsin-Madison,Masters,3.78,165,Rejected
SUNY Buffalo,Masters,3.50,170,Accepted
Columbia University,Masters,3.00,170,Interview
University Of Wisconsin-Madison,Masters,,169,Rejected
Colorado School Of Mines,PhD,,149,Accepted
University Of Wisconsin-Madison,Masters,,166,Rejected
University Of British Columbia,Masters,3.98,,Accepted
University Of Wisconsin-Madison,Masters,3.70,166,Rejected
University Of Wisconsin-Madison,Masters,3.80,168,Rejected
University Of Wisconsin-Madison,Masters,3.72,169,Rejected
University Of Wisconsin-Madison,Masters,3.88,166,Rejected
University Of Wisconsin-Madison,Masters,,163,Rejected
McGill University,Masters,3.67,170,Accepted
University Of Wisconsin - Madison,Masters,3.90,169,Rejected
University Of Wisconsin-Madison,Masters,3.58,168,Rejected
University Of Wisconsin-Madison,Masters,3.90,169,Rejected
University Of Wisconsin - Madison,PhD,3.90,161,Rejected
University Of Toronto,PhD,,170,Accepted
University Of Wisconsin-Madison,Masters,3.64,170,Rejected
University Of Wisconsin-Madison,Masters,,163,Rejected
University Of Wisconsin Madison,Masters,4.00,170,Rejected
University Of Wisconsin-Madison,Masters,,165,Rejected
University Of Wisconsin-Madison,Masters,3.84,170,Rejected
University Of Wisconsin Madison,Masters,3.99,169,Rejected
University Of Wisconsin-Madison,PhD,,170,Rejected
University Of Wisconsin-Madison,Masters,3.30,169,Rejected
Brown University,Masters,3.84,170,Accepted
University Of Toronto,Masters,3.70,,Accepted
Carnegie Mellon University,Masters,3.00,167,Accepted
University Of Florida,Masters,3.98,163,Accepted
University Of Texas At Dallas,PhD,,164,Rejected
Oregon State University,PhD,3.93,170,Accepted
Princeton University,PhD,,160,Rejected
University Of British Columbia,Masters,3.52,161,Accepted
Arizona State University,Masters,3.60,160,Accepted
Stevens Institute Of Technology,Masters,3.30,161,Accepted
University Of Alberta (U Of A),Masters,3.20,162,Accepted
University Of Illinois,PhD,3.81,167,Accepted
New York University,Masters,3.80,168,Accepted
University Of Cambridge (UK),PhD,,168,Accepted
University Of Central Florida (UCF),PhD,3.83,162,Accepted
Georgia Institute Of Technology,PhD,,152,Accepted
University Of Science And Technology Of China,PhD,,152,Accepted
"University Of Massachusetts, Amherst",PhD,3.32,,Accepted
Boston University,Masters,3.77,170,Accepted
University Of Southern California,PhD,,170,Accepted
"University Of California, Santa Barbara",PhD,3.61,170,Accepted
University Of Pennsylvania,Masters,3.20,,Rejected
University Of Southern California,PhD,4.00,161,Accepted
University Of Southern California,PhD,3.30,167,Accepted
University Of Chicago,PhD,3.75,,Accepted
Carnegie Mellon University,PhD,3.93,167,Accepted
Oregon State University,PhD,3.80,160,Accepted
University Of Washington,PhD,3.30,159,Rejected
Michigan State University,PhD,3.30,159,Accepted
Colorado School Of Mines,PhD,3.30,159,Accepted
"University Of Maryland , Baltimore County",PhD,3.30,159,Accepted
Oregon State University,PhD,3.30,159,Accepted
Brown University,PhD,4.00,,Interview
University Of Pennsylvania,PhD,4.00,,Accepted
"HCII, Carnegie Mellon University",PhD,4.00,170,Rejected
Northeastern University (NEU),PhD,3.55,167,Accepted
Carnegie Mellon University,PhD,3.55,167,Rejected
Carnegie Mellon University,PhD,3.55,167,Rejected
Stanford University,PhD,3.60,,Rejected
"HCII, Carnegie Mellon University",PhD,3.71,164,Rejected
"University Of Massachusetts, Amherst",PhD,3.88,170,Interview
Stanford University,PhD,3.88,170,Rejected
"University Of California, Irvine",PhD,3.98,169,Accepted
Arizona State University,Masters,3.68,168,Accepted
"University Of California, San Diego",Masters,3.88,168,Accepted
